molecule	gene	start	end	strand	orientation
3R	FBgn0038626_CG7691	18559869	18561353	forward	1
3R	FBgn0038627_CG7694	18573091	18590726	forward	1
3R	FBgn0038630_Tssk	18598691	18600097	forward	1
3R	FBgn0023083_fray	18573091	18589459	forward	1
3R	FBgn0038629_CG14304	18592801	18621327	reverse	0
3R	FBgn0004652_fru	18414273	18545586	reverse	0
3R	FBgn0051122_CG31122	18406064	18412874	reverse	0
3R	FBgn0038621_CG10864	18410080	18411631	reverse	0
3R	FBgn0038617_Wdr37	18400373	18402716	reverse	0
3R	FBgn0028670_Vha100-2	18390323	18399169	reverse	0
3R	FBgn0038613_Vha100-4	18386841	18389805	reverse	0
3R	FBgn0044871_Gos28	18663738	18665307	forward	1
3R	FBgn0051231_CG31231	18665361	18667733	forward	1
3R	FBgn0051229_CG31229	18667852	18669083	forward	1
3R	FBgn0038638_CG7702	18669390	18674679	forward	1
3R	FBgn0051230_CG31230	18671679	18672094	forward	1
3R	FBgn0038640_CG7706	18677818	18680321	forward	1
3R	FBgn0038641_ChT	18680604	18686739	forward	1
3R	FBgn0051226_CG31226	18851305	18851798	reverse	0
3R	FBgn0038653_Octalpha2R	18799280	18849224	reverse	0
3R	FBgn0038652_CG7720	18759236	18795169	reverse	0
3R	FBgn0038649_PGS1	18744063	18746041	reverse	0
3R	FBgn0024329_Mekk1	18733106	18743594	reverse	0
3R	FBgn0038646_CG7715	18727573	18728468	reverse	0
3R	FBgn0038645_CG7714	18725399	18726434	reverse	0
3R	FBgn0038642_Muc91C	18687556	18692719	reverse	0
3R	FBgn0038632_CG14301	18629151	18641457	reverse	0
3R	FBgn0051228_tRNA:Pro-TGG-1-5	18628467	18628538	reverse	0
3R	FBgn0038631_CG7695	18616754	18617511	reverse	0
3R	FBgn0038654_CG14298	18875528	18877204	forward	1
3R	FBgn0038655_CG14297	18898121	18899342	forward	1
3R	FBgn0003248_Rh2	18899423	18901019	forward	1
3R	FBgn0038659_EndoA	18906609	18910755	forward	1
3R	FBgn0022338_dnk	18980995	18982749	forward	1
3R	FBgn0038673_CG14286	19024092	19024853	forward	1
3R	FBgn0038674_CG14285	19025099	19026203	forward	1
3R	FBgn0027785_NP15.6	19027368	19028015	forward	1
3R	FBgn0015781_P5cr	19028931	19030159	forward	1
3R	FBgn0038675_CG6013	19031503	19032409	forward	1
3R	FBgn0038676_CG6026	19033538	19044693	forward	1
3R	FBgn0004876_cdi	19044882	19094270	reverse	0
3R	FBgn0027784_Prp18	19029968	19031271	reverse	0
3R	FBgn0038672_CG6005	19022458	19024030	reverse	0
3R	FBgn0038666_Smu1	18978980	18981324	reverse	0
3R	FBgn0038665_euc	18978273	18978809	reverse	0
3R	FBgn0038662_Mpc1	18926996	18928659	reverse	0
3R	FBgn0038660_Sgsh	18911053	18912922	reverse	0
3R	FBgn0038658_CG14292	18904933	18905655	reverse	0
3R	FBgn0038656_CG14294	18901663	18902264	reverse	0
3R	FBgn0016120_ATPsynD	19095000	19096271	forward	1
3R	FBgn0038679_CG6040	19096961	19131929	forward	1
3R	FBgn0038680_Cyp12a5	19132648	19134704	forward	1
3R	FBgn0038681_Cyp12a4	19135158	19137136	forward	1
3R	FBgn0002962_nanos	19157238	19160202	forward	1
3R	FBgn0010768_sqz	19164211	19170576	forward	1
3R	FBgn0038685_CG14282	19177000	19177986	forward	1
3R	FBgn0051475_myd	19180659	19201096	forward	1
3R	FBgn0025680_cry	19212154	19215442	forward	1
3R	FBgn0038692_Polr2M	19229463	19230832	forward	1
3R	FBgn0038695_CG14280	19256777	19260132	forward	1
3R	FBgn0000463_Delta	19302731	19326217	reverse	0
3R	FBgn0038694_CG5217	19247052	19248136	reverse	0
3R	FBgn0038693_unc79	19230764	19246130	reverse	0
3R	FBgn0038691_CG5250	19228217	19229276	reverse	0
3R	FBgn0038690_CG11703	19226903	19228180	reverse	0
3R	FBgn0038686_CG5555	19178085	19180538	reverse	0
3R	FBgn0038678_mRpL55	19094394	19094905	reverse	0
3R	FBgn0038700_CG3734	19387861	19389866	forward	1
3R	FBgn0038701_CG18493	19390270	19392132	forward	1
3R	FBgn0038702_CG3739	19393360	19395188	forward	1
3R	FBgn0038704_Aptx	19403455	19406294	forward	1
3R	FBgn0038705_CG11626	19408873	19411265	forward	1
3R	FBgn0038709_CG15025	19489570	19491115	reverse	0
3R	FBgn0038708_Scsalpha2	19461879	19463066	reverse	0
3R	FBgn0038706_CG3517	19423779	19425199	reverse	0
3R	FBgn0051244_CG31244	19397430	19398567	reverse	0
3R	FBgn0051245_CG31245	19376195	19377225	reverse	0
3R	FBgn0051404_CG31404	19375043	19376023	reverse	0
3R	FBgn0038697_CG3581	19373757	19374789	reverse	0
3R	FBgn0038715_CG7333	19600635	19602629	forward	1
3R	FBgn0038716_CG7342	19603375	19606475	forward	1
3R	FBgn0038718_CG17752	19610225	19612437	forward	1
3R	FBgn0038719_CG16727	19613381	19615784	forward	1
3R	FBgn0038722_Nup58	19645026	19646906	forward	1
3R	FBgn0051220_CG31220	19648487	19650586	forward	1
3R	FBgn0051219_CG31219	19651018	19652430	forward	1
3R	FBgn0003011_ort	19659748	19663672	forward	1
3R	FBgn0038727_CG7432	19665007	19670827	forward	1
3R	FBgn0051216_Naam	19671450	19698742	forward	1
3R	FBgn0038732_Acsx2	19778750	19780727	forward	1
3R	FBgn0038733_Acsx3	19781246	19783145	forward	1
3R	FBgn0038734_Acsx4	19783522	19785519	forward	1
3R	FBgn0012004_tRNA:Val-CAC-2-6	19790122	19790194	forward	1
3R	FBgn0051215_tRNA:Ala-AGC-2-11	19790972	19791044	forward	1
3R	FBgn0051471_tRNA:Thr-AGT-1-7	19802690	19802763	forward	1
3R	FBgn0038731_Acsx1R	19775459	19777280	reverse	0
3R	FBgn0038730_Acsx1L	19771382	19773225	reverse	0
3R	FBgn0012003_tRNA:Val-CAC-2-5	19672277	19672349	reverse	0
3R	FBgn0038725_CG6184	19652369	19657866	reverse	0
3R	FBgn0038723_CG6195	19646930	19648410	reverse	0
3R	FBgn0038721_subdued	19633418	19642722	reverse	0
3R	FBgn0038720_CG6231	19616024	19632718	reverse	0
3R	FBgn0051459_CG31459	19840845	19842040	forward	1
3R	FBgn0038735_MICU3	19847311	19854403	forward	1
3R	FBgn0038737_Mrm2	19861610	19862600	forward	1
3R	FBgn0038739_CG4686	19864496	19866869	forward	1
3R	FBgn0038742_Arc42	19877737	19879309	forward	1
3R	FBgn0014006_Ask1	19879719	19886030	forward	1
3R	FBgn0038744_CG4733	19890689	19898738	forward	1
3R	FBgn0038747_RhoGAP92B	19905164	19914272	forward	1
3R	FBgn0038751_CG4770	19918507	19920584	forward	1
3R	FBgn0038756_CG4783	19948443	19948907	forward	1
3R	FBgn0051213_CG31213	19972898	19979569	forward	1
3R	FBgn0038760_MED25	20008947	20011712	forward	1
3R	FBgn0038766_CG4854	20028058	20029561	forward	1
3R	FBgn0038768_idc	20031823	20034330	forward	1
3R	FBgn0038772_mdlc	20057748	20059291	forward	1
3R	FBgn0038771_CG4390	20056418	20059750	reverse	0
3R	FBgn0040571_CG17193	20036421	20056097	reverse	0
3R	FBgn0038769_Regnase-1	20033881	20036056	reverse	0
3R	FBgn0038767_trem	20029560	20031309	reverse	0
3R	FBgn0038765_CG4424	20026487	20028040	reverse	0
3R	FBgn0038763_PIG-L	20018269	20021338	reverse	0
3R	FBgn0038761_CG17190	20011776	20013504	reverse	0
3R	FBgn0038755_Hs6st	19929277	20008512	reverse	0
3R	FBgn0021776_mira	19931799	19935120	reverse	0
3R	FBgn0038753_CG4459	19926322	19928644	reverse	0
3R	FBgn0038752_CG4462	19921744	19925371	reverse	0
3R	FBgn0038750_CG4465	19915868	19917839	reverse	0
3R	FBgn0038749_Xport-A	19914396	19915412	reverse	0
3R	FBgn0038746_Surf6	19903665	19904868	reverse	0
3R	FBgn0038745_ClpX	19897372	19903689	reverse	0
3R	FBgn0002940_ninaE	19886255	19888206	reverse	0
3R	FBgn0038741_CG17186	19875974	19877514	reverse	0
3R	FBgn0038740_Mrp5	19865417	19875678	reverse	0
3R	FBgn0038738_CG4572	19862517	19864393	reverse	0
3R	FBgn0038773_CG10887	20114838	20117139	forward	1
3R	FBgn0045471_Gr92a	20121060	20122277	forward	1
3R	FBgn0038774_CG5023	20169435	20174872	forward	1
3R	FBgn0038775_CG17199	20208201	20209791	reverse	0
3R	FBgn0051206_CG31206	20106936	20107963	reverse	0
3R	FBgn0003249_Rh3	20081060	20082450	reverse	0
3R	FBgn0038788_Sirt2	20328465	20330915	forward	1
3R	FBgn0038789_Ir92a	20338973	20343902	forward	1
3R	FBgn0038790_MtnC	20360308	20360634	forward	1
3R	FBgn0038796_eIF3g2	20408265	20409243	forward	1
3R	FBgn0038798_Or92a	20504788	20506186	forward	1
3R	FBgn0038799_MFS9	20507392	20512468	reverse	0
3R	FBgn0002869_MtnB	20503102	20503746	reverse	0
3R	FBgn0038797_Dic2	20499992	20501427	reverse	0
3R	FBgn0038795_Tmlh	20406615	20407871	reverse	0
3R	FBgn0038787_Sag1	20324274	20328003	reverse	0
3R	FBgn0038784_CG4362	20306216	20307537	reverse	0
3R	FBgn0038783_CG4367	20303955	20304977	reverse	0
3R	FBgn0053192_MtnD	20534962	20535301	forward	1
3R	FBgn0043457_CG5180	20557930	20559760	forward	1
3R	FBgn0038803_CG5191	20560865	20573000	forward	1
3R	FBgn0038806_CG5412	20577053	20578131	forward	1
3R	FBgn0038808_Srp14	20580115	20580764	forward	1
3R	FBgn0038810_Srp72	20588711	20591040	forward	1
3R	FBgn0023097_bon	20593139	20612540	forward	1
3R	FBgn0038815_CG5466	20617883	20621269	forward	1
3R	FBgn0001169_H	20621938	20628915	forward	1
3R	FBgn0038816_Lrrk	20635480	20644279	forward	1
3R	FBgn0038819_Cpr92F	20669571	20672821	forward	1
3R	FBgn0051205_CG31205	20731631	20732707	forward	1
3R	FBgn0004107_Cdk2	20735623	20738414	forward	1
3R	FBgn0051200_CG31200	20744234	20745338	reverse	0
3R	FBgn0051199_CG31199	20742800	20743869	reverse	0
3R	FBgn0038821_CG17267	20737325	20739100	reverse	0
3R	FBgn0024944_Oamb	20689018	20714577	reverse	0
3R	FBgn0038820_CG4000	20676224	20677351	reverse	0
3R	FBgn0038818_Nep4	20652567	20659904	reverse	0
3R	FBgn0028422_GluRIID	20648595	20652450	reverse	0
3R	FBgn0051201_GluRIIE	20644154	20648716	reverse	0
3R	FBgn0015279_Pi3K92E	20628972	20634732	reverse	0
3R	FBgn0038814_CG15923	20611251	20616901	reverse	0
3R	FBgn0051506_tRNA:Leu-TAA-1-1	20604749	20604832	reverse	0
3R	FBgn0038811_Pus1	20591024	20592671	reverse	0
3R	FBgn0014029_Septin2	20586129	20588356	reverse	0
3R	FBgn0038809_CG16953	20581770	20585833	reverse	0
3R	FBgn0023212_EloB	20578222	20579850	reverse	0
3R	FBgn0038805_TFAM	20575245	20577010	reverse	0
3R	FBgn0038804_CG10877	20562486	20564067	reverse	0
3R	FBgn0040575_CG15922	20559708	20560280	reverse	0
3R	FBgn0038826_Syp	20756729	20810726	forward	1
3R	FBgn0019936_RpS20	20822181	20823356	forward	1
3R	FBgn0051223_CG31223	20831127	20832455	forward	1
3R	FBgn0053094_Synd	20832799	20840118	forward	1
3R	FBgn0038832_CG15695	20842140	20844981	forward	1
3R	FBgn0038833_CG15696	20847068	20847748	forward	1
3R	FBgn0038834_RpS30	20850516	20851427	forward	1
3R	FBgn0028396_TotA	20871036	20871700	forward	1
3R	FBgn0044812_TotC	20872988	20873580	forward	1
3R	FBgn0038838_TotB	20873938	20874522	forward	1
3R	FBgn0044809_TotZ	20877736	20878363	forward	1
3R	FBgn0051480_tRNA:Thr-CGT-1-1	20890698	20890769	forward	1
3R	FBgn0051334_tRNA:Thr-CGT-1-2	20891122	20891193	forward	1
3R	FBgn0051333_tRNA:Thr-CGT-1-3	20891658	20891729	forward	1
3R	FBgn0038840_Grik	20901956	20908263	forward	1
3R	FBgn0038842_hdly	20914296	20929213	forward	1
3R	FBgn0051191_CG31191	20909213	20945530	reverse	0
3R	FBgn0044810_TotX	20904917	20905518	reverse	0
3R	FBgn0038839_Ktl	20894452	20897320	reverse	0
3R	FBgn0038837_KaiR1D	20860187	20866231	reverse	0
3R	FBgn0027493_Adss	20824667	20830580	reverse	0
3R	FBgn0038830_CG17272	20823313	20824239	reverse	0
3R	FBgn0038829_CG17271	20819129	20821848	reverse	0
3R	FBgn0038828_CG17270	20816445	20818929	reverse	0
3R	FBgn0038827_Fancd2	20810804	20816190	reverse	0
3R	FBgn0046689_Takl1	20770828	20772601	reverse	0
3R	FBgn0051195_CG31195	20757269	20762369	reverse	0
3R	FBgn0013995_Calx	20978183	21015613	forward	1
3R	FBgn0038846_CG5697	21015949	21017120	forward	1
3R	FBgn0026056_Rlip	21017684	21020753	forward	1
3R	FBgn0038847_CG12278	21044068	21044905	forward	1
3R	FBgn0038851_dmrt93B	21074007	21076798	forward	1
3R	FBgn0038855_Tbc1d22	21102199	21105113	forward	1
3R	FBgn0028468_rtet	21108446	21110834	forward	1
3R	FBgn0015790_Rab11	21111408	21116146	forward	1
3R	FBgn0010770_ppan	21116254	21117899	forward	1
3R	FBgn0038858_CG5793	21127573	21129601	forward	1
3R	FBgn0038860_Ice2	21130216	21132720	forward	1
3R	FBgn0038862_Usp8	21134262	21138214	forward	1
3R	FBgn0038866_CG5810	21163778	21165161	forward	1
3R	FBgn0038865_cDIP	21159238	21161092	reverse	0
3R	FBgn0038861_Trm7-34	21132734	21133881	reverse	0
3R	FBgn0038859_Obp93a	21128950	21129717	reverse	0
3R	FBgn0038857_Bdbt	21117857	21118856	reverse	0
3R	FBgn0038854_CG7044	21098229	21101718	reverse	0
3R	FBgn0038853_RhoGAP93B	21083043	21097827	reverse	0
3R	FBgn0038852_HHEX	21076862	21080926	reverse	0
3R	FBgn0003257_r-l	21070557	21073319	reverse	0
3R	FBgn0025865_Cortactin	21061680	21064471	reverse	0
3R	FBgn0038850_Jhbp15	21050014	21050975	reverse	0
3R	FBgn0038849_CG7079	21047462	21048829	reverse	0
3R	FBgn0051207_CG31207	21046032	21047027	reverse	0
3R	FBgn0051189_CG31189	21044898	21045842	reverse	0
3R	FBgn0013812_Dhc93AB	21024580	21042499	reverse	0
3R	FBgn0046763_peg	21021044	21024163	reverse	0
3R	FBgn0038845_Alp5	21005160	21006990	reverse	0
3R	FBgn0038868_Ddrgk1	21215079	21216226	forward	1
3R	FBgn0038870_Oga	21219077	21222843	forward	1
3R	FBgn0038873_CG5892	21242618	21245418	forward	1
3R	FBgn0038874_ETHR	21247011	21265134	forward	1
3R	FBgn0038876_Idi	21270126	21271408	forward	1
3R	FBgn0038879_CG17298	21283197	21284050	forward	1
3R	FBgn0001234_lncRNA:Hsromega	21296127	21317836	forward	1
3R	FBgn0002781_mod(mdg4)	21350846	21377401	reverse	0
3R	FBgn0004110_tin	21378977	21381970	forward	1
3R	FBgn0004862_bap	21388880	21390449	forward	1
3R	FBgn0038887_CG7907	21403735	21406690	forward	1
3R	FBgn0011278_lbe	21441577	21446537	reverse	0
3R	FBgn0008651_lbl	21409979	21434133	reverse	0
3R	FBgn0038881_aus	21318300	21349601	reverse	0
3R	FBgn0038878_CG3301	21274243	21276249	reverse	0
3R	FBgn0038877_CG3308	21271078	21273817	reverse	0
3R	FBgn0043012_AP-2sigma	21269209	21270075	reverse	0
3R	FBgn0000527_e	21229839	21237177	reverse	0
3R	FBgn0038871_CG3337	21220704	21223584	reverse	0
3R	FBgn0038869_Smyd5	21217268	21218791	reverse	0
3R	FBgn0038889_Fancm	21482325	21487444	forward	1
3R	FBgn0004863_C15	21499986	21512814	forward	1
3R	FBgn0038890_sp3	21520928	21528598	forward	1
3R	FBgn0038894_Jhbp16	21664389	21666676	forward	1
3R	FBgn0051176_CG31176	21672303	21719660	reverse	0
3R	FBgn0011766_E2f1	21620304	21660871	reverse	0
3R	FBgn0038892_CG15498	21567519	21569149	reverse	0
3R	FBgn0002941_slou	21548661	21557182	reverse	0
3R	FBgn0038897_CG5849	21740105	21744431	forward	1
3R	FBgn0051343_CG31343	21745266	21749003	forward	1
3R	FBgn0051233_CG31233	21749853	21753237	forward	1
3R	FBgn0051198_CG31198	21754324	21757758	forward	1
3R	FBgn0038901_Burs	21769518	21770279	forward	1
3R	FBgn0038902_CG6800	21776138	21777213	forward	1
3R	FBgn0041229_Gr93a	21832503	21834013	forward	1
3R	FBgn0051431_CG31431	21870681	21873640	forward	1
3R	FBgn0064912_CG31178	21873739	21874922	forward	1
3R	FBgn0038912_CG6656	21875293	21877788	forward	1
3R	FBgn0053092_P5CDh2	21877936	21880696	forward	1
3R	FBgn0051465_CG31465	21880810	21883990	forward	1
3R	FBgn0038917_CG6678	21887029	21907182	forward	1
3R	FBgn0038918_Qsox3	21911816	21913591	forward	1
3R	FBgn0038919_Qsox2	21913747	21915546	forward	1
3R	FBgn0038916_dnd	21885676	21887355	reverse	0
3R	FBgn0038915_CG17819	21884728	21885550	reverse	0
3R	FBgn0038914_fit	21883924	21884454	reverse	0
3R	FBgn0051174_CG31174	21868681	21869514	reverse	0
3R	FBgn0038909_CG6569	21866172	21867919	reverse	0
3R	FBgn0015229_glec	21850694	21856266	reverse	0
3R	FBgn0045468_Gr93d	21845454	21846659	reverse	0
3R	FBgn0045469_Gr93c	21844014	21845265	reverse	0
3R	FBgn0045470_Gr93b	21842521	21843765	reverse	0
3R	FBgn0013759_CASK	21783400	21822674	reverse	0
3R	FBgn0003867_tsl	21778114	21782536	reverse	0
3R	FBgn0038903_Polr1H	21777203	21777847	reverse	0
3R	FBgn0027575_GABA-B-R2	21770333	21775840	reverse	0
3R	FBgn0038921_Theg	22014697	22016212	forward	1
3R	FBgn0038923_mRpL35	22023527	22024341	forward	1
3R	FBgn0019957_ND-42	22027709	22029393	forward	1
3R	FBgn0038928_Fadd	22034455	22035617	forward	1
3R	FBgn0038929_CG13408	22080382	22083473	forward	1
3R	FBgn0040582_BomBc3	22087075	22088501	forward	1
3R	FBgn0038931_CG13407	22103414	22105590	forward	1
3R	FBgn0038930_BomT3	22085374	22086397	reverse	0
3R	FBgn0038927_CG6015	22032150	22034286	reverse	0
3R	FBgn0038926_CG13409	22029440	22031900	reverse	0
3R	FBgn0038925_Cchl	22025975	22027480	reverse	0
3R	FBgn0038924_CG6028	22024259	22025506	reverse	0
3R	FBgn0019960_Mitofilin	22019505	22023335	reverse	0
3R	FBgn0038922_Idh3b	22016391	22019382	reverse	0
3R	FBgn0051164_Ir94a	22113427	22115214	forward	1
3R	FBgn0051163_SKIP	22133830	22296126	forward	1
3R	FBgn0038934_Gld2	22211824	22217415	forward	1
3R	FBgn0038938_CG7084	22298805	22304420	forward	1
3R	FBgn0038941_CG7080	22329300	22330546	forward	1
3R	FBgn0038942_CG13862	22331991	22332559	forward	1
3R	FBgn0038946_rdhB	22351696	22356264	forward	1
3R	FBgn0038947_Sar1	22356685	22360711	forward	1
3R	FBgn0260467_CG7071	22362620	22364580	forward	1
3R	FBgn0038952_CG7069	22372835	22375579	forward	1
3R	FBgn0038953_CG18596	22375923	22379955	forward	1
3R	FBgn0038957_CG7059	22389780	22392349	forward	1
3R	FBgn0051165_tRNA:Ser-GCT-2-3	22396528	22396609	forward	1
3R	FBgn0051166_tRNA:Ser-GCT-2-5	22397572	22397653	forward	1
3R	FBgn0038959_CG13856	22402655	22405059	forward	1
3R	FBgn0038960_CG13855	22405939	22408640	forward	1
3R	FBgn0038965_mats	22421161	22423302	forward	1
3R	FBgn0038964_Nop56	22419095	22421068	reverse	0
3R	FBgn0038961_CG13850	22408566	22410915	reverse	0
3R	FBgn0051167_tRNA:Ser-GCT-1-1	22397180	22397261	reverse	0
3R	FBgn0051162_tRNA:Ser-GCT-2-4	22396799	22396880	reverse	0
3R	FBgn0038958_CG13857	22392189	22394104	reverse	0
3R	FBgn0038956_CAH8	22386489	22389714	reverse	0
3R	FBgn0038951_Polr3F	22366080	22367373	reverse	0
3R	FBgn0038948_JMJD6	22360782	22362371	reverse	0
3R	FBgn0038945_CG5386	22341236	22342251	reverse	0
3R	FBgn0038944_CG5388	22334257	22340307	reverse	0
3R	FBgn0038943_CG5391	22333088	22334150	reverse	0
3R	FBgn0051423_Ir94c	22117640	22119454	reverse	0
3R	FBgn0051424_Ir94b	22115471	22117249	reverse	0
3R	FBgn0038972_CG7054	22464985	22465938	forward	1
3R	FBgn0038973_Pebp1	22466034	22466679	forward	1
3R	FBgn0038975_Nrx-1	22468512	22486969	forward	1
3R	FBgn0038976_Pfdn5	22487039	22488110	forward	1
3R	FBgn0038978_tHMG1	22491829	22492381	forward	1
3R	FBgn0038979_tHMG2	22492953	22493746	forward	1
3R	FBgn0053110_CG33110	22570188	22580392	forward	1
3R	FBgn0028837_CSN6	22580773	22582033	forward	1
3R	FBgn0038989_CG6937	22584773	22586209	forward	1
3R	FBgn0051158_Efa6	22587755	22608842	forward	1
3R	FBgn0038993_CG13843	22609485	22610715	forward	1
3R	FBgn0051159_mRRF2	22613686	22616622	forward	1
3R	FBgn0051161_CG31161	22616511	22618300	forward	1
3R	FBgn0020278_loco	22619968	22639387	reverse	0
3R	FBgn0051156_CG31156	22608670	22613656	reverse	0
3R	FBgn0014949_btn	22586149	22586625	reverse	0
3R	FBgn0053107_CG33107	22583352	22584718	reverse	0
3R	FBgn0024558_Dph5	22582028	22583225	reverse	0
3R	FBgn0038986_sit	22558342	22562572	reverse	0
3R	FBgn0038984_AdipoR	22543693	22547846	reverse	0
3R	FBgn0038983_CG5326	22532174	22539919	reverse	0
3R	FBgn0053099_CG33099	22528920	22530572	reverse	0
3R	FBgn0038981_CG5346	22520087	22528663	reverse	0
3R	FBgn0003676_CCT1	22489105	22491439	reverse	0
3R	FBgn0038977_CG5376	22488033	22488955	reverse	0
3R	FBgn0038974_CG5377	22466905	22468157	reverse	0
3R	FBgn0028688_Rpn7	22460662	22462054	reverse	0
3R	FBgn0038968_CG12499	22440152	22446587	reverse	0
3R	FBgn0038967_CG13847	22425214	22436150	reverse	0
3R	FBgn0038966_pinta	22423316	22424929	reverse	0
3R	FBgn0039002_CG17625	22686849	22687407	forward	1
3R	FBgn0039004_Nup133	22690607	22694772	forward	1
3R	FBgn0039006_Cyp6d4	22698319	22700307	forward	1
3R	FBgn0039008_CG6972	22702007	22704338	forward	1
3R	FBgn0039017_CG6985	22741150	22743081	forward	1
3R	FBgn0039019_HP1c	22745620	22746605	forward	1
3R	FBgn0039025_Usp12-46	22750901	22776374	forward	1
3R	FBgn0039026_CG7029	22750901	22794030	forward	1
3R	FBgn0039027_CG7031	22804291	22807290	forward	1
3R	FBgn0039029_CG4704	22844093	22846302	reverse	0
3R	FBgn0039028_CG13840	22814483	22816178	reverse	0
3R	FBgn0040588_CG13841	22766732	22767699	reverse	0
3R	FBgn0039024_Nepl15	22763960	22766172	reverse	0
3R	FBgn0039023_Nepl14	22761440	22763711	reverse	0
3R	FBgn0039022_Nepl13	22758810	22761076	reverse	0
3R	FBgn0051139_CG31139	22747690	22749056	reverse	0
3R	FBgn0039016_Dcr-1	22734007	22741091	reverse	0
3R	FBgn0039015_Takl2	22732356	22733851	reverse	0
3R	FBgn0039013_RNF220	22724884	22726414	reverse	0
3R	FBgn0024958_Irp-1A	22721320	22724587	reverse	0
3R	FBgn0051151_wge	22710883	22721150	reverse	0
3R	FBgn0039010_CG4907	22707786	22710762	reverse	0
3R	FBgn0039009_CG13842	22704254	22707278	reverse	0
3R	FBgn0039007_CCAP	22700582	22702084	reverse	0
3R	FBgn0039003_wfs1	22687542	22690380	reverse	0
3R	FBgn0046114_Gclm	22685006	22686510	reverse	0
3R	FBgn0017590_klg	22899284	22961731	forward	1
3R	FBgn0039030_CG6660	22923352	22924525	forward	1
3R	FBgn0051281_Tpl94D	22966284	22967842	forward	1
3R	FBgn0039031_Gbp3	22977270	22978164	forward	1
3R	FBgn0039033_Or94a	22987281	22988503	forward	1
3R	FBgn0039034_Or94b	22989295	22990568	forward	1
3R	FBgn0039038_CG6688	23012412	23015475	forward	1
3R	FBgn0039041_CG13838	23042241	23042669	forward	1
3R	FBgn0039042_CG13837	23043990	23044661	forward	1
3R	FBgn0041225_Gr94a	23051689	23052903	forward	1
3R	FBgn0027526_Ublcp1	23061493	23062751	forward	1
3R	FBgn0039049_CG6726	23091724	23095184	forward	1
3R	FBgn0039050_CG17110	23091724	23095441	forward	1
3R	FBgn0039051_CG17109	23095690	23097240	forward	1
3R	FBgn0039052_CG6733	23097728	23099191	forward	1
3R	FBgn0039053_CG6738	23099533	23100983	forward	1
3R	FBgn0039054_Cow	23070516	23112730	reverse	0
3R	FBgn0039048_CG17111	23062713	23067259	reverse	0
3R	FBgn0053193_sav	23058609	23061304	reverse	0
3R	FBgn0039045_Ctns	23054410	23058958	reverse	0
3R	FBgn0039044_p53	23049657	23054082	reverse	0
3R	FBgn0039043_CG17121	23044664	23048214	reverse	0
3R	FBgn0039040_CG13833	23033284	23035563	reverse	0
3R	FBgn0039039_lmd	23021222	23026713	reverse	0
3R	FBgn0039056_CenB1A	23118400	23124217	forward	1
3R	FBgn0039066_EloA	23251563	23255071	forward	1
3R	FBgn0039068_Pex11c	23258365	23260602	forward	1
3R	FBgn0025781_Cdc16	23281201	23284123	forward	1
3R	FBgn0039069_CG6763	23284002	23286041	forward	1
3R	FBgn0039071_bb8	23288217	23290189	reverse	0
3R	FBgn0039070_wam	23286093	23288051	reverse	0
3R	FBgn0039067_wda	23255070	23258087	reverse	0
3R	FBgn0039065_Rad60	23249443	23251477	reverse	0
3R	FBgn0039064_CG4467	23227727	23248903	reverse	0
3R	FBgn0011596_fzo	23201644	23204034	reverse	0
3R	FBgn0039059_CG13829	23160477	23161338	reverse	0
3R	FBgn0039058_VhaAC39-2	23158017	23159316	reverse	0
3R	FBgn0004395_unk	23149653	23157862	reverse	0
3R	FBgn0051457_CG31457	23126581	23127981	reverse	0
3R	FBgn0051365_CG31365	23123962	23126422	reverse	0
3R	FBgn0039055_Rassf	23114014	23117931	reverse	0
3R	FBgn0024509_Sec13	23356278	23358531	forward	1
